wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
5.435891,0,1,0,0,0,16.666901,2.809200,5.285500,16.760900,1
5.452507,0,1,0,0,0,16.666702,3.034100,4.923500,16.600901,1
5.469310,0,1,0,0,0,16.666800,2.827300,4.871300,16.618500,1
5.486434,0,1,0,0,0,16.666897,2.873500,4.606400,16.940100,1
5.502527,0,1,0,0,0,16.666803,3.529100,4.794500,16.978901,1
5.519405,0,1,0,0,0,16.666897,2.781800,5.169600,16.019501,1
5.535886,0,1,0,0,0,16.666901,3.688700,4.598100,17.157101,1
5.552642,0,1,0,0,0,16.666800,2.691900,4.556400,16.241600,1
5.569334,0,1,0,0,0,16.666800,2.906300,5.308600,16.875500,1
5.586039,0,1,0,0,0,16.666702,4.171700,4.521600,17.896400,1
5.602692,0,1,0,0,0,16.666901,2.850400,5.189800,15.363100,1
5.619348,0,1,0,0,0,16.666998,2.896300,5.587300,16.985100,1
5.635863,0,1,0,0,0,16.666702,3.410800,4.990700,16.843800,1
5.652574,0,1,0,0,0,16.666897,3.125100,6.746400,16.081900,1
5.669198,0,1,0,0,0,16.666901,2.852500,5.107300,16.729099,1
5.685963,0,1,0,0,0,16.666800,3.328900,4.960000,16.556999,1
5.702532,0,1,0,0,0,16.666901,2.720700,5.427100,16.816200,1
5.719435,0,1,0,0,0,16.666901,3.125500,5.026900,16.495600,1
5.736049,0,1,0,0,0,16.666901,3.044700,6.003900,16.976900,1
5.753100,0,1,0,0,0,16.666698,3.176900,7.030300,16.791500,1
5.769362,0,1,0,0,0,16.666901,3.335900,6.251000,16.951300,1
5.786938,0,1,0,0,0,16.671103,3.934000,6.217000,16.097300,1
5.802600,0,1,0,0,0,16.666800,4.705800,6.234400,17.913799,1
5.819287,0,1,0,0,0,16.666800,3.395000,5.461900,15.362100,1
